accnum,age,job_admin,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,channel_cellular,channel_telephone,channel_unknown,duration,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,deposit
2096845371,43,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,103,-1,0,0,0,0,1,0
2087294356,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-414,0,0,1,0,0,590,-1,0,0,0,0,1,0
2059768043,57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,104,0,0,1,0,0,86,-1,0,0,0,0,1,0
2036527891,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1041,0,0,1,0,0,116,-1,0,0,0,0,1,0
2064712389,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,692,1,1,1,0,0,102,-1,0,0,0,0,1,0
2091806532,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,91,0,0,1,0,0,105,-1,0,0,0,0,1,0
2067321849,46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,312,0,0,1,0,0,129,-1,0,0,0,0,1,0
2032965714,46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,236,0,0,1,0,0,320,-1,0,0,0,0,1,0
2010467528,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-1459,1,0,1,0,0,28,-1,0,0,0,0,1,0
2082170394,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,314,0,0,1,0,0,11,-1,0,0,0,0,1,0
2062189034,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,157,0,0,1,0,0,50,-1,0,0,0,0,1,0
2071250849,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1232,0,0,1,0,0,97,-1,0,0,0,0,1,0
2079426358,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,570,0,0,1,0,0,94,-1,0,0,0,0,1,0
2003468197,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,385,0,0,0,1,0,29,-1,0,0,0,0,1,0
2029581703,54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,946,0,0,1,0,0,116,-1,0,0,0,0,1,0
2082609741,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,607,0,0,1,0,0,200,-1,0,0,0,0,1,0
2080253467,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,875,0,1,1,0,0,247,-1,0,0,0,0,1,0
2006142598,55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,328,0,1,1,0,0,335,-1,0,0,0,0,1,0
2057461029,46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,38,-1,0,0,0,0,1,0
2072940356,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,470,0,0,1,0,0,60,-1,0,0,0,0,1,0
2074526831,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-2,0,0,1,0,0,57,-1,0,0,0,0,1,0
2093485710,56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1,0,0,1,0,0,89,-1,0,0,0,0,1,0
2032165074,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-34,0,1,1,0,0,14,-1,0,0,0,0,1,0
2080713546,46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,979,0,0,1,0,0,34,-1,0,0,0,0,1,0
2086592071,39,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,81,1,1,1,0,0,49,-1,0,0,0,0,1,0
2063487210,49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2809,1,0,1,0,0,152,-1,0,0,0,0,1,0
2031027569,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,645,-1,0,0,0,0,1,1
2036295014,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,269,1,0,1,0,0,97,-1,0,0,0,0,1,0
2002138479,34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1057,0,1,1,0,0,176,-1,0,0,0,0,1,0
2007214659,60,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,114,-1,0,0,0,0,1,0
2051324876,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,34,0,0,0,1,0,96,-1,0,0,0,0,1,0
2003589276,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,134,0,0,1,0,0,91,-1,0,0,0,0,1,0
2095087231,38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,526,0,0,1,0,0,86,-1,0,0,0,0,1,0
2067123048,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,356,1,0,1,0,0,511,-1,0,0,0,0,1,0
2030942758,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,157,0,0,1,0,0,300,-1,0,0,0,0,1,0
2057439026,43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-705,1,0,1,0,0,125,-1,0,0,0,0,1,0
2050698271,36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,96,0,0,1,0,0,125,-1,0,0,0,0,1,0
2065297408,58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,413,0,0,1,0,0,104,-1,0,0,0,0,1,0
2069182045,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1788,0,0,1,0,0,212,-1,0,0,0,0,1,0
2038290176,58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,911,0,0,1,0,0,178,-1,0,0,0,0,1,0
2039281405,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,9324,0,0,1,0,0,67,-1,0,0,0,0,1,0
2074932850,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,198,0,0,1,0,0,282,-1,0,0,0,0,1,0
2020475693,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,19,-1,0,0,0,0,1,0
2071062438,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,558,-1,0,0,0,0,1,0
2016857209,42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,105,0,0,1,0,0,85,-1,0,0,0,0,1,0
2084061257,59,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,330,0,0,1,0,0,27,-1,0,0,0,0,1,0
2003624185,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,194,0,1,1,0,0,60,-1,0,0,0,0,1,0
2093057128,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,48,0,0,1,0,0,34,-1,0,0,0,0,1,0
2010947258,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,209,0,0,1,0,0,77,-1,0,0,0,0,1,0
2002793856,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,194,0,0,1,0,0,561,-1,0,0,0,0,1,0
2058123469,51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-17,0,0,1,0,0,134,-1,0,0,0,0,1,0
2080324719,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,183,0,0,1,0,0,120,-1,0,0,0,0,1,0
2021095367,46,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,49,0,0,1,0,0,197,-1,0,0,0,0,1,0
2027834691,37,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,39,0,0,1,0,0,74,-1,0,0,0,0,1,0
2032710659,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,391,0,0,1,0,0,214,-1,0,0,0,0,1,0
2005132947,44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1138,0,0,1,0,0,523,-1,0,0,0,0,1,1
2050176849,53,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,837,0,0,1,0,0,160,-1,0,0,0,0,1,0
2063589214,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,890,0,0,1,0,0,16,-1,0,0,0,0,1,0
2060372458,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,213,0,0,1,0,0,184,-1,0,0,0,0,1,0
2026308174,49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,24,0,1,1,0,0,168,-1,0,0,0,0,1,0
2058639427,48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,164,0,0,1,0,0,76,-1,0,0,0,0,1,0
2084930562,47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,598,0,0,1,0,0,120,-1,0,0,0,0,1,0
2035260894,44,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2541,0,0,1,0,0,138,-1,0,0,0,0,1,0
2090274513,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,255,0,0,1,0,0,78,-1,0,0,0,0,1,0
2081736502,34,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,36,-1,0,0,0,0,1,0
2043956718,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,417,0,0,1,0,0,77,-1,0,0,0,0,1,0
2068425370,49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,410,0,0,1,0,0,117,-1,0,0,0,0,1,0
2021350687,37,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,309,0,0,1,0,0,11,-1,0,0,0,0,1,0
2091472853,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4393,0,0,1,0,0,88,-1,0,0,0,0,1,0
2064189570,51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,1,0,0,18,-1,0,0,0,0,1,0
2079065384,41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,852,1,1,1,0,0,157,-1,0,0,0,0,1,0
2065013948,55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,120,0,0,1,0,0,43,-1,0,0,0,0,1,0
2097163285,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1868,0,0,1,0,0,186,-1,0,0,0,0,1,0
2071523698,42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2517,0,0,1,0,0,569,-1,0,0,0,0,1,0
2006258137,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1165,0,0,1,0,0,19,-1,0,0,0,0,1,0
2019782435,48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2321,0,0,1,0,0,218,-1,0,0,0,0,1,0
2069453027,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,16,-1,0,0,0,0,1,0
2069872541,31,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,382,0,0,1,0,0,43,-1,0,0,0,0,1,0
2062153908,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,816,1,0,1,0,0,37,-1,0,0,0,0,1,0
2093461258,42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6383,0,0,1,0,0,111,-1,0,0,0,0,1,0
2037548012,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,54,1,0,1,0,0,1642,-1,0,0,0,0,1,1
2062087431,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,682,0,0,1,0,0,85,-1,0,0,0,0,1,0
2068142957,58,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1905,0,0,1,0,0,202,-1,0,0,0,0,1,0
2065920748,51,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,260,0,0,1,0,0,316,-1,0,0,0,0,1,0
2043182057,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,168,0,0,1,0,0,35,-1,0,0,0,0,1,0
2073160458,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4979,0,1,1,0,0,33,-1,0,0,0,0,1,0
2096085742,56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,83,0,0,1,0,0,26,-1,0,0,0,0,1,0
2074680329,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,347,1,0,1,0,0,59,-1,0,0,0,0,1,0
2056890213,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,616,1,0,1,0,0,118,-1,0,0,0,0,1,0
2004183579,57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1859,1,0,1,0,0,72,-1,0,0,0,0,1,0
2043857921,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2460,0,0,1,0,0,106,-1,0,0,0,0,1,0
2054961073,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5118,1,0,1,0,0,263,-1,0,0,0,0,1,0
2093658714,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1374,1,1,1,0,0,93,-1,0,0,0,0,1,0
2049803617,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2437,0,0,0,1,0,1176,-1,0,0,0,0,1,0
2032798150,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,334,0,0,1,0,0,79,-1,0,0,0,0,1,0
2021380564,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-218,1,0,1,0,0,13,-1,0,0,0,0,1,0
2025741893,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,453,-1,0,0,0,0,1,0
2010723564,54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,124,0,0,1,0,0,119,-1,0,0,0,0,1,0
2079612483,54,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,204,0,0,1,0,0,231,-1,0,0,0,0,1,0
2073205461,56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,321,0,0,1,0,0,49,-1,0,0,0,0,1,0
2080346925,38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3918,0,0,1,0,0,101,-1,0,0,0,0,1,0
2080719235,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,424,0,0,1,0,0,141,-1,0,0,0,0,1,0
2017086935,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,97,-1,0,0,0,0,1,0
2094830125,58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,235,0,0,1,0,0,88,-1,0,0,0,0,1,0
2040985763,50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,60,0,1,1,0,0,151,-1,0,0,0,0,1,0
2073126859,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1713,0,0,1,0,0,88,-1,0,0,0,0,1,0
2051487960,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,109,0,0,1,0,0,101,-1,0,0,0,0,1,0
2051867932,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,78,-1,0,0,0,0,1,0
2010348267,53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,28,0,0,1,0,0,293,-1,0,0,0,0,1,0
2083579460,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,25,-1,0,0,0,0,1,0
2092486017,48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,20,0,0,1,0,0,145,-1,0,0,0,0,1,0
2003578294,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,243,0,0,1,0,0,167,-1,0,0,0,0,1,0
2028693507,43,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2220,0,0,1,0,0,177,-1,0,0,0,0,1,0
2034516209,46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,68,1,0,1,0,0,267,-1,0,0,0,0,1,0
2026397018,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5065,0,0,1,0,0,23,-1,0,0,0,0,1,0
2051782490,35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,753,0,0,1,0,0,111,-1,0,0,0,0,1,0
2025897043,36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,84,0,0,1,0,0,206,-1,0,0,0,0,1,0
2047936205,53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,1,0,0,345,-1,0,0,0,0,1,0
2062905138,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1940,0,0,1,0,0,46,-1,0,0,0,0,1,0
2056724038,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,171,0,0,1,0,0,81,-1,0,0,0,0,1,0
2035461097,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,930,0,0,1,0,0,85,-1,0,0,0,0,1,0
2045197608,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,448,-1,0,0,0,0,1,0
2086507342,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27,0,0,1,0,0,165,-1,0,0,0,0,1,0
2034089751,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,376,0,0,1,0,0,142,-1,0,0,0,0,1,0
2071506392,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,725,0,0,1,0,0,53,-1,0,0,0,0,1,0
2036075829,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4594,0,0,0,1,0,296,-1,0,0,0,0,1,0
2024789613,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5976,0,0,1,0,0,113,-1,0,0,0,0,1,0
2069278150,53,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,253,0,0,1,0,0,202,-1,0,0,0,0,1,0
2079561432,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80,0,0,1,0,0,155,-1,0,0,0,0,1,0
2020839175,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,148,0,0,1,0,0,15,-1,0,0,0,0,1,0
2024689750,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,113,1,0,0,1,0,23,-1,0,0,0,0,1,0
2097843120,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-1545,0,0,1,0,0,70,-1,0,0,0,0,1,0
2096183754,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,510,0,0,1,0,0,33,-1,0,0,0,0,1,0
2023765149,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,51,-1,0,0,0,0,1,0
2002641985,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,-1,0,0,1,0,0,787,-1,0,0,0,0,1,0
2082095617,56,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4073,0,0,1,0,0,239,-1,0,0,0,0,1,0
2059820764,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,137,0,0,1,0,0,27,-1,0,0,0,0,1,0
2091376045,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,298,0,0,1,0,0,183,-1,0,0,0,0,1,0
2056038291,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,682,0,0,1,0,0,472,-1,0,0,0,0,1,0
2084037956,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,206,0,0,1,0,0,115,-1,0,0,0,0,1,0
2038760924,49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,276,0,0,1,0,0,62,-1,0,0,0,0,1,0
2085276930,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,238,0,0,1,0,0,968,-1,0,0,0,0,1,0
2059023861,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,356,0,0,0,1,0,554,-1,0,0,0,0,1,0
2017302895,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,190,0,0,1,0,0,276,-1,0,0,0,0,1,0
2067098521,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,203,-1,0,0,0,0,1,0
2045263790,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,158,-1,0,0,0,0,1,0
2040362958,37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,430,0,0,1,0,0,154,-1,0,0,0,0,1,0
2019840375,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,4,0,0,1,0,0,145,-1,0,0,0,0,1,0
2064320981,47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-315,1,1,1,0,0,112,-1,0,0,0,0,1,0
2092456037,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1707,0,0,1,0,0,71,-1,0,0,0,0,1,0
2001632984,54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-102,1,0,1,0,0,164,-1,0,0,0,0,1,0
2014289076,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,627,0,0,1,0,0,61,-1,0,0,0,0,1,0
2075341082,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,63,-1,0,0,0,0,1,0
2028649370,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,518,0,0,1,0,0,462,-1,0,0,0,0,1,0
2006974812,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,44,-1,0,0,0,0,1,0
2003924517,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,534,0,0,1,0,0,104,-1,0,0,0,0,1,0
2007392846,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1194,0,1,1,0,0,34,-1,0,0,0,0,1,0
2089716250,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,82,-1,0,0,0,0,1,0
2025709431,56,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1539,0,0,1,0,0,149,-1,0,0,0,0,1,0
2008416392,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7870,1,0,1,0,0,82,-1,0,0,0,0,1,0
2006897134,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,849,0,0,1,0,0,81,-1,0,0,0,0,1,0
2012839506,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2637,0,0,1,0,0,583,-1,0,0,0,0,1,1
2097038514,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,0,0,0,1,0,315,-1,0,0,0,0,1,0
2058476132,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1138,0,0,1,0,0,73,-1,0,0,0,0,1,0
2032497061,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,201,0,0,1,0,0,100,-1,0,0,0,0,1,0
2042931867,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,715,0,0,1,0,0,131,-1,0,0,0,0,1,0
2050837496,47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,65,0,0,1,0,0,118,-1,0,0,0,0,1,0
2018590632,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5943,0,0,1,0,0,81,-1,0,0,0,0,1,0
2071039458,48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,844,0,0,1,0,0,12,-1,0,0,0,0,1,0
2097814260,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2629,0,0,1,0,0,77,-1,0,0,0,0,1,0
2062538017,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,236,-1,0,0,0,0,1,0
2082954163,46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-11,1,0,1,0,0,74,-1,0,0,0,0,1,0
2052961738,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-278,0,0,1,0,0,103,-1,0,0,0,0,1,0
2043205976,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,94,-1,0,0,0,0,1,0
2028940765,58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,136,0,0,1,0,0,211,-1,0,0,0,0,1,0
2084319650,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,549,0,0,1,0,0,59,-1,0,0,0,0,1,0
2070234681,59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1585,0,0,0,1,0,91,-1,0,0,0,0,1,0
2029657031,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,102,-1,0,0,0,0,1,0
2023401876,41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2676,0,0,1,0,0,210,-1,0,0,0,0,1,0
2058291307,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1134,0,0,1,0,0,85,-1,0,0,0,0,1,0
